package, benchmark, threads, input-size, branch-instructions, branch-miss-percentage, L3-cache-misses, L3-cache-miss-percentage, L3-cache-references, cpu-cycles, total-instructions, IPC, cpu-clock, page-faults, L1-data-cache-loads, L1-instruction-cache-load-misses , LLC-load-misses, Exe-time, Speedup,u1,u2
parsec,vips,4,simsmall,828509199,246.509,17820759,2.15,17675412,14.43,122487387,7420049129,5752145873,0.78,3360.97,141953,2022322451,50330555,16955770,0.424,3.136792453
parsec,vips,5,simsmall,804846926,240.476,17732501,2.2,19125918,15.762,121345713,7351119866,5831626883,0.79,3346.89,141935,1998122215,49044623,18075323,0.345,3.855072464
parsec,vips,6,simsmall,810820706,234.962,18173623,2.24,19004134,15.276,124407279,7576840572,5730581236,0.76,3450.86,143132,1994909773,51987464,18382911,0.329,4.042553191
parsec,vips,7,simsmall,866419891,244.558,18479912,2.13,19015611,15.507,122627122,7753261238,5945680465,0.77,3542.8,143553,2101280578,50207871,19268248,0.28,4.75
parsec,vips,8,simsmall,822798364,235.055,18342636,2.23,18653459,14.814,125913688,7588946018,5685366276,0.75,3500.46,143612,2002526652,52568675,18126948,0.318,4.182389937
parsec,vips,9,simsmall,851386699,242.608,18295685,2.15,19201267,15.693,122356483,7729385930,5888411448,0.76,3509.31,144354,2053882458,53272814,18964772,0.288,4.618055556
parsec,vips,10,simsmall,822664504,238.037,17750651,2.16,18964955,15.18,124936472,7599081112,5789179206,0.76,3456.04,145064,2025518985,51796943,18117565,0.302,4.40397351
parsec,vips,11,simsmall,823354572,235.847,18208216,2.21,19179275,15.23,125933123,7627419224,5689688797,0.75,3491.05,145775,2005862567,53326119,18260805,0.318,4.182389937
parsec,vips,12,simsmall,865812057,290.66,16567116,1.91,11691639,11.112,105219956,6670401454,5865095918,0.88,2978.78,145562,2053668402,35616741,11956701,0.238,5.588235294
parsec,vips,13,simsmall,842042973,253.675,17977876,2.14,13726035,11.686,117459567,7418091227,6048235503,0.82,3319.38,145937,2076810602,46244856,13685469,0.227,5.859030837
parsec,vips,14,simsmall,843602428,256.36,18094449,2.14,13192017,11.434,115374664,7332351745,5810835724,0.79,3290.69,146153,2029745733,44503058,13200404,0.219,6.073059361
parsec,vips,15,simsmall,868610903,243.006,18649131,2.15,19189094,15.056,127450899,7865848857,5713767795,0.73,3574.45,147255,2052750493,53117431,18567632,0.34,3.911764706
parsec,vips,16,simsmall,857218809,241.909,18443546,2.15,19121010,14.888,128429020,7764431420,5837420689,0.75,3543.56,148059,2054226965,52407071,18297657,0.373,3.565683646
parsec,vips,18,simsmall,834838684,232.338,18805944,2.25,19417022,14.963,129762862,7850620449,5782068967,0.74,3593.2,148761,2040606785,55427604,19190329,0.382,3.481675393
parsec,vips,19,simsmall,836662536,231.878,18842758,2.25,20221890,15.459,130808503,7900412442,5791725981,0.73,3608.2,148933,2032388087,54892771,19561548,0.362,3.674033149
parsec,vips,20,simsmall,815334662,230.37,18892443,2.32,19199005,15.143,126784115,7713943776,5783476779,0.75,3539.24,148387,2026462142,51519868,19483260,0.417,3.189448441
parsec,vips,21,simsmall,850981270,233.007,19318954,2.27,19562534,14.865,131599314,8005266855,5884099638,0.74,3652.17,150041,2057908742,54872283,19192343,0.435,3.057471264
parsec,vips,22,simsmall,853837850,232.866,18671265,2.19,20376955,15.472,131700374,8013821273,5755012616,0.72,3666.64,150124,2028777089,53780863,18870474,0.365,3.643835616
parsec,vips,23,simsmall,845533525,232.072,19118783,2.26,19605582,15.202,128965237,7961857744,5779338970,0.73,3643.41,150330,2058451893,55630102,19490312,0.386,3.445595855
parsec,vips,24,simsmall,861596954,233.231,19075759,2.21,19978683,15.192,131505480,8003819176,5934151180,0.74,3694.18,151168,2070711591,55257844,19543453,0.415,3.204819277
parsec,vips,25,simsmall,847849175,231.365,18967413,2.24,19693814,15.155,129950321,7982111264,5772123864,0.72,3664.55,152315,2039408455,53836618,18149682,0.411,3.236009732
parsec,vips,26,simsmall,851488317,228.701,19354178,2.27,20546335,15.284,134427125,8146786994,5909745596,0.73,3723.15,152884,2089176592,56510958,20025637,0.433,3.071593533
parsec,vips,27,simsmall,903120907,236.008,19835683,2.2,20231680,15.192,133175581,8366458711,5943246476,0.71,3826.66,152652,2143572335,54928894,18827173,0.441,3.015873016
parsec,vips,28,simsmall,860857924,226.642,19190651,2.23,21463520,15.705,136662687,8210915862,5920603449,0.72,3798.32,153690,2108428762,58245265,20606614,0.429,3.1002331
parsec,vips,29,simsmall,848599080,224.351,19433564,2.29,21131411,15.497,136356776,8260388202,5896802724,0.71,3782.45,153464,2092119529,58815152,20931421,0.462,2.878787879
parsec,vips,30,simsmall,858366084,227.084,19832974,2.31,21636618,15.676,138023288,8140326870,5846932168,0.72,3779.95,153112,2074688214,56134828,20720256,0.458,2.903930131
parsec,vips,31,simsmall,857668416,230.902,19248098,2.24,20993555,15.469,135711925,8100914722,5858702989,0.72,3714.43,154335,2092799105,55958992,20051207,0.455,2.923076923
parsec,vips,32,simsmall,870123154,235.985,19384149,2.23,20067633,14.969,134064020,8034607568,5803758247,0.72,3687.19,153521,2068369707,55269688,19463096,0.421,3.159144893
parsec,vips,33,simsmall,867872652,232.722,19212220,2.21,19238605,14.492,132751823,8151154665,5842545207,0.72,3729.23,154699,2077928387,56516812,19259130,0.466,2.854077253
parsec,vips,34,simsmall,873500849,226.877,20147601,2.31,21707617,15.58,139331045,8452765483,5860989982,0.69,3850.11,155125,2091074388,59405542,20969044,0.488,2.725409836
parsec,vips,35,simsmall,896864719,233.616,19811741,2.21,20653787,15.051,137229465,8427765309,5939234684,0.7,3839.06,155423,2160339502,58115842,20516126,0.469,2.835820896
parsec,vips,36,simsmall,880813166,228.781,20064854,2.28,22586136,16.003,141136019,8393120463,5855088852,0.7,3850.03,156360,2106347797,58991467,21773591,0.455,2.923076923
parsec,vips,37,simsmall,879142718,256.501,18204152,2.07,12311438,10.424,118108397,7625945461,5963133524,0.78,3427.45,158441,2162142441,40914529,11810156,0.442,3.009049774
parsec,vips,38,simsmall,921812266,247.275,19333782,2.1,16233898,12.656,128272680,8261411662,6206520013,0.75,3727.89,157273,2268356175,49059060,15436595,0.331,4.018126888
parsec,vips,39,simsmall,950458929,255.203,19335967,2.03,19127610,14.197,134729667,8225874309,5970057350,0.73,3724.32,156203,2181250250,49686124,17539877,0.385,3.454545455
parsec,vips,40,simsmall,866230212,222.231,20054116,2.32,22569584,16.071,140437192,8546274159,5936986030,0.69,3897.88,156666,2117401608,58078263,21473320,0.47,2.829787234
parsec,vips,64,simsmall,915441766,216.14,21348768,2.33,24964838,16.39,152320652,9105793867,6027349684,0.66,4235.4,164510,2216162259,64797858,24092058,0.639,2.081377152
parsec,vips,128,simsmall,1019484947,209.709,24989921,2.45,29893245,16.635,179697692,10305435346,6474626009,0.63,4861.43,182857,2433632490,77790966,27862579,1.074,1.238361266
parsec,vips,1,simmedium,1699034404,265.909,22038397,1.3,24566143,13.143,186916029,14160890412,13747730391,0.97,6389.54,145932,4090371153,58054838,23646406,4.264,1
parsec,vips,2,simmedium,1688381482,271.931,22506074,1.33,24435309,12.82,190601308,13782163927,13819025857,1,6208.85,147218,4099534674,58962174,23986270,2.194,1.943482224
parsec,vips,3,simmedium,1724822160,270.211,22239280,1.29,24865077,12.905,192672834,14005081834,13825749569,0.99,6383.24,148378,4118766771,60174728,23351073,1.593,2.676710609
parsec,vips,4,simmedium,1705563229,267.07,22476639,1.32,24767170,13.064,189580563,14043237774,13708026273,0.98,6386.21,148830,4119525136,60072211,24712298,1.163,3.666380052
parsec,vips,5,simmedium,1708919933,267.689,22706756,1.33,25449724,13.246,192127281,14052243572,13773465716,0.98,6383.98,147235,4105490892,60871512,24643909,0.933,4.570203644
parsec,vips,6,simmedium,1685443495,263.92,22411787,1.33,23537628,12.563,187362845,14022501527,13853297925,0.99,6386.19,147930,4099370592,58537422,23019031,0.829,5.143546441
parsec,vips,7,simmedium,1717530391,258.86,23182521,1.35,25728690,12.998,197940188,14533056720,13891705427,0.96,6634.97,148458,4160515801,63013240,24339261,0.742,5.746630728
parsec,vips,8,simmedium,1702359012,265.659,22483598,1.32,23899208,12.636,189142507,14047661097,13728105739,0.98,6408.07,148543,4103857961,58074434,23416931,0.672,6.345238095
parsec,vips,9,simmedium,1726487026,269.223,22343085,1.29,25402050,12.996,195456764,14072986699,13836570052,0.98,6412.85,149244,4138604168,57266892,22858826,0.651,6.549923195
parsec,vips,10,simmedium,1712790785,258.793,22699166,1.33,24257701,12.633,192018476,14454217068,13826445562,0.96,6618.38,149604,4147193723,61506071,24304543,0.61,6.990163934
parsec,vips,11,simmedium,1721186650,262.178,22903609,1.33,26232147,13.481,194587466,14373951259,13887565431,0.97,6564.95,150693,4167131789,62234142,24806301,0.621,6.866344605
parsec,vips,12,simmedium,1716102263,259.981,22939330,1.34,25040800,12.95,193369332,14432951085,13791042246,0.96,6600.88,151539,4147969007,62349743,25151301,0.642,6.641744548
parsec,vips,13,simmedium,1767340883,277.657,22109773,1.25,22848907,11.908,191883914,13963007845,13995055144,1,6365.2,152343,4216951134,57494853,22824170,0.585,7.288888889
parsec,vips,14,simmedium,1755463302,279.796,22289106,1.27,18726529,10.229,183076177,13924223483,14132024258,1.01,6274.08,152546,4212775598,52390459,18624450,0.419,10.17661098
parsec,vips,15,simmedium,1734428674,275.73,22099568,1.27,19392570,10.543,183945844,13940139156,13968725791,1,6290.31,153113,4227836486,53698331,18337598,0.441,9.66893424
parsec,vips,16,simmedium,1780810606,264.273,23017645,1.29,25838261,12.979,199078822,14745144295,14022219962,0.95,6738.52,153428,4282762536,61227571,23945656,0.604,7.059602649
parsec,vips,18,simmedium,1743547536,260.101,23309962,1.34,26102156,13.066,199764408,14677971869,13964541859,0.95,6703.36,154534,4173171952,62642315,25309263,0.726,5.873278237
parsec,vips,19,simmedium,1748593635,255.914,23666200,1.35,26137250,13.047,200333236,14890380060,14083590271,0.95,6832.74,154817,4218949807,63469815,25431734,0.677,6.298375185
parsec,vips,20,simmedium,1738055932,262.079,23104059,1.33,24408913,12.516,195026113,14558077364,13844927913,0.95,6631.8,154928,4165019672,61991915,23578941,0.697,6.117647059
parsec,vips,21,simmedium,1759975341,261.483,23391685,1.33,24734656,12.438,198860173,14627963758,13792442516,0.94,6730.73,155441,4187848743,63108977,23960371,0.685,6.224817518
parsec,vips,22,simmedium,1761349818,259.36,23129516,1.31,26471433,13.272,199454907,14857793820,14221796220,0.96,6791.14,156666,4283705989,62292269,25256402,0.611,6.978723404
parsec,vips,23,simmedium,1745475127,253.906,23594027,1.35,26201682,12.949,202349946,14918944984,13978885232,0.94,6874.49,156357,4229691464,62208635,25152353,0.607,7.024711697
parsec,vips,24,simmedium,1737681810,253.384,23427252,1.35,27005557,13.491,200176312,14890475606,13989521219,0.94,6857.91,156998,4217052355,64724088,26249130,0.634,6.72555205
parsec,vips,25,simmedium,1750329314,254.306,23509101,1.34,25778382,12.799,201405001,15031636064,14012629961,0.93,6882.76,158136,4256931887,64212846,24332396,0.689,6.188679245
parsec,vips,26,simmedium,1745051695,252.15,23867472,1.37,25724664,12.767,201496088,15071627107,13944382522,0.93,6920.68,157904,4225375155,66442071,25494517,0.687,6.206695779
parsec,vips,27,simmedium,1734851726,256.445,23496081,1.35,26690972,13.313,200482173,14756066761,13886560168,0.94,6765,158836,4178293493,63389898,25045244,0.705,6.04822695
parsec,vips,28,simmedium,1757332716,256.339,23796824,1.35,27693705,13.342,207569118,14937862493,13929372459,0.93,6855.51,158620,4232809536,65745724,26345793,0.699,6.100143062
parsec,vips,29,simmedium,1750185566,261.146,23481539,1.34,25768795,12.724,202515577,14625305263,13851521035,0.95,6701.93,159422,4217930628,64286995,24253244,0.714,5.971988796
parsec,vips,30,simmedium,1730123425,254.731,23298778,1.35,25809285,12.718,202936389,14864308010,13997878959,0.94,6791.95,159919,4172043535,64529362,25560035,0.753,5.662682603
parsec,vips,31,simmedium,1740747786,258.499,23684282,1.36,26255928,12.905,203460028,14694012505,13958882765,0.95,6734.05,160870,4197703955,66024807,26234067,0.756,5.64021164
parsec,vips,32,simmedium,1817377371,260.655,24290592,1.34,26622269,12.836,207409335,15170226760,14042397592,0.93,6972.34,160972,4325080492,66896236,25509378,0.843,5.058125741
parsec,vips,33,simmedium,1770904021,251.935,24705806,1.4,28975069,13.625,212662683,15397330298,14106414990,0.92,7029.22,162041,4294561727,68964728,27664874,0.765,5.573856209
parsec,vips,34,simmedium,1775305815,251.067,24627735,1.39,27973180,13.317,210055527,15414633758,14222022748,0.92,7071.04,162441,4314106682,67658539,26550611,0.687,6.206695779
parsec,vips,35,simmedium,1755115831,250.944,24403173,1.39,26282372,12.668,207465958,15241279156,14006052066,0.92,6994.05,162786,4243136226,66034798,25539998,0.722,5.905817175
parsec,vips,36,simmedium,1819318573,265.512,23943677,1.32,23191738,11.763,197162902,15024549452,14186756543,0.94,6852.11,165633,4349451520,58904583,22509340,0.322,13.24223602
parsec,vips,37,simmedium,1811545691,261.85,24122837,1.33,22962404,11.365,202053168,15165653050,14289447466,0.94,6918.25,165305,4407034211,59530415,21195227,0.534,7.985018727
parsec,vips,38,simmedium,1809542567,262.112,24393139,1.35,22773753,11.355,200559086,15201478242,14317298561,0.94,6903.7,165173,4409650764,60427512,21881415,0.492,8.666666667
parsec,vips,39,simmedium,1764803762,247.41,24650902,1.4,28135608,13.354,210694403,15556438362,13999616824,0.9,7133.11,165991,4295502589,66135913,26526138,0.754,5.655172414
parsec,vips,40,simmedium,1766246098,248.175,25211535,1.43,27956956,13.202,211757773,15542237861,14055433826,0.9,7116.95,165426,4276829316,71368242,27157047,0.751,5.677762983
parsec,vips,64,simmedium,1845846169,241.935,26940973,1.46,31670881,13.86,228512186,16713858599,14313682416,0.86,7629.52,176318,4466850818,79242900,31480426,0.898,4.748329621
parsec,vips,128,simmedium,2038966245,233.104,31975948,1.57,41463238,15.526,267063236,18926227065,15081584776,0.8,8747.02,200154,4872545355,99378144,40341594,1.333,3.1987997
parsec,vips,1,simlarge,4017304053,297.187,32376386,0.81,37195304,11.615,320229657,29957452722,35011889746,1.17,13517.78,161001,9616335721,78259196,35994245,11.252,1
parsec,vips,2,simlarge,4051349902,289.704,32549538,0.8,37938060,11.592,327288448,30878562539,34954323309,1.13,13984.45,161734,9643552783,84214844,36805437,5.891,1.910032253
parsec,vips,3,simlarge,4055171750,295.421,32400267,0.8,37570712,11.511,326379494,30231202143,35158986738,1.16,13726.75,163322,9670053694,82309788,37129590,4.019,2.799701418
parsec,vips,4,simlarge,4075206342,293.918,32106990,0.79,37574975,11.439,328494579,30506448343,35099052826,1.15,13865.13,162285,9703315521,81022842,36211755,3.126,3.599488164
parsec,vips,5,simlarge,4083765692,293.271,32721353,0.8,35941555,10.988,327092548,30388358516,35114742325,1.16,13924.91,163638,9757855073,79886038,35136566,2.476,4.544426494
parsec,vips,6,simlarge,4119979134,293.937,31062419,0.75,30236594,9.825,307754862,30610523395,35101277421,1.15,14016.53,164622,9817475588,66904553,28856729,1.841,6.111895709
parsec,vips,7,simlarge,4043016751,287.351,32580218,0.81,39491986,11.903,331794047,30755089020,35120311134,1.14,14069.95,166732,9688052974,84635687,38105944,1.801,6.2476402
parsec,vips,8,simlarge,4095322157,285.564,32587639,0.8,36001969,11.025,326533799,31395619525,35194515899,1.12,14341.18,166844,9743283277,80071875,34645118,1.636,6.877750611
parsec,vips,9,simlarge,4070939033,285.979,32523660,0.8,40487058,11.996,337494327,31093404284,35055983538,1.13,14235.12,167741,9700497481,86311271,38750138,1.517,7.417270929
parsec,vips,10,simlarge,4091886435,284.265,32381083,0.79,39937487,11.819,337913623,31456821327,35111293044,1.12,14394.64,169041,9796465210,85696027,38869241,1.495,7.526421405
parsec,vips,11,simlarge,4138831421,281.088,33194799,0.8,37748169,11.217,336521373,32241349238,35171757871,1.09,14724.33,170228,9873309092,85861606,37276322,1.406,8.00284495
parsec,vips,12,simlarge,4106382731,282.525,32378752,0.79,36088202,10.916,330589342,31748897762,35140437830,1.11,14534.59,171201,9813067167,81470785,35349048,1.433,7.852058618
parsec,vips,13,simlarge,4117813899,284.565,31714309,0.77,37202516,11.405,326197644,31536551329,35133488902,1.11,14470.55,166817,9808777159,81078725,36095697,1.305,8.622222222
parsec,vips,14,simlarge,4128603072,280.346,33086404,0.8,38877529,11.496,338194282,32213854887,35349847324,1.1,14726.84,172199,9911870165,85979908,37389978,1.306,8.615620214
parsec,vips,15,simlarge,4113201600,285.661,32200256,0.78,36249276,11.079,327178905,31396329958,34997079855,1.11,14398.88,166626,9768431184,79700976,34989096,1.375,8.183272727
parsec,vips,16,simlarge,4081778671,282.883,33272474,0.82,38183162,11.458,333233277,31465605615,35170131420,1.12,14429.21,167217,9745208210,82517262,36168105,1.223,9.200327065
parsec,vips,18,simlarge,4084245342,281.94,33125162,0.81,37576824,11.272,333372322,31601131108,35172746292,1.11,14486.22,168027,9747361196,83411600,36962274,1.185,9.49535865
parsec,vips,19,simlarge,4077971771,280.59,33201159,0.81,37983795,11.484,330756463,31754209854,35192286139,1.11,14533.54,169075,9728427272,82144074,37157392,1.388,8.106628242
parsec,vips,20,simlarge,4096416957,280.746,33364425,0.81,37778492,11.324,333613960,31843171857,35206093716,1.11,14591.19,169323,9785366111,83061471,36064241,1.271,8.852871755
parsec,vips,21,simlarge,4092800902,278.6,33239919,0.81,37118159,11.159,332624448,31969767586,34986232676,1.09,14690.61,169978,9731866353,80051332,35269091,1.336,8.422155689
parsec,vips,22,simlarge,4177491868,293.292,32621899,0.78,31451196,9.68,324914154,31187660665,35512634157,1.14,14243.45,172279,9948352668,75777288,31014248,0.715,15.73706294
parsec,vips,23,simlarge,4141576900,290.446,33094736,0.8,29924000,9.188,325674181,31213429707,35205433718,1.13,14259.35,173416,9874649265,78253771,29977054,0.781,14.40717029
parsec,vips,24,simlarge,4119936682,278.255,33520938,0.81,39162437,11.621,336998929,32310451882,35205629678,1.09,14806.31,172418,9807498506,85003220,38525440,1.351,8.328645448
parsec,vips,25,simlarge,4143137050,278.617,34120432,0.82,38933207,11.456,339836804,32494125075,35376955096,1.09,14870.37,173505,9875506750,85180603,37641442,1.398,8.048640916
